Year,Age,Female,Male,Total
2000,0,0.006499,0.007914,0.007223
2000,1,0.000461,0.000563,0.000513
2000,2,0.000306,0.000381,0.000345
2000,3,0.0002,0.000286,0.000244
2000,4,0.000187,0.000216,0.000202
2000,5,0.000163,0.000212,0.000188
2000,6,0.00014,0.000185,0.000163
2000,7,0.000147,0.000166,0.000157
2000,8,0.000128,0.000164,0.000147
2000,9,0.000128,0.000158,0.000143
2000,10,0.000122,0.000178,0.000151
2000,11,0.000148,0.000207,0.000178
2000,12,0.00014,0.000221,0.000181
2000,13,0.000173,0.000257,0.000216
2000,14,0.000221,0.00035,0.000287
2000,15,0.000274,0.00049,0.000385
2000,16,0.000369,0.000724,0.000552
2000,17,0.000402,0.000932,0.000676
2000,18,0.00047,0.001165,0.000828
2000,19,0.000447,0.001325,0.000896
2000,20,0.000458,0.001351,0.000914
2000,21,0.000482,0.001425,0.000964
2000,22,0.000468,0.001373,0.000931
2000,23,0.000466,0.001341,0.000912
2000,24,0.00046,0.001354,0.000915
2000,25,0.000489,0.001273,0.000887
2000,26,0.000499,0.001269,0.000889
2000,27,0.000535,0.001301,0.000922
2000,28,0.000547,0.001294,0.000923
2000,29,0.000579,0.001339,0.000962
2000,30,0.0006,0.00129,0.000949
2000,31,0.000674,0.001401,0.00104
2000,32,0.000735,0.00145,0.001094
2000,33,0.000805,0.001561,0.001184
2000,34,0.000862,0.001695,0.001279
2000,35,0.000923,0.001743,0.001334
2000,36,0.001011,0.001896,0.001453
2000,37,0.001144,0.002043,0.001592
2000,38,0.001231,0.00226,0.001743
2000,39,0.001356,0.002349,0.001849
2000,40,0.001458,0.002595,0.002024
2000,41,0.001606,0.002783,0.002191
2000,42,0.001697,0.003004,0.002345
2000,43,0.001905,0.003333,0.002611
2000,44,0.001996,0.003593,0.002785
2000,45,0.002178,0.003837,0.002998
2000,46,0.00228,0.00419,0.003221
2000,47,0.002513,0.00455,0.003514
2000,48,0.002719,0.005017,0.003848
2000,49,0.002904,0.005232,0.004046
2000,50,0.003172,0.005537,0.004333
2000,51,0.003395,0.005885,0.004614
2000,52,0.00378,0.006431,0.005078
2000,53,0.004142,0.006829,0.005455
2000,54,0.004548,0.007346,0.005913
2000,55,0.00495,0.008251,0.006556
2000,56,0.005551,0.009009,0.007229
2000,57,0.00603,0.009813,0.007858
2000,58,0.006656,0.010757,0.008632
2000,59,0.007274,0.011766,0.00943
2000,60,0.007889,0.012669,0.010177
2000,61,0.008932,0.013691,0.011207
2000,62,0.009733,0.01531,0.012388
2000,63,0.010495,0.016741,0.013453
2000,64,0.011599,0.01841,0.014806
2000,65,0.012629,0.019739,0.015957
2000,66,0.013952,0.021481,0.017452
2000,67,0.015083,0.023635,0.01903
2000,68,0.016469,0.025658,0.020686
2000,69,0.017769,0.02785,0.022365
2000,70,0.01941,0.030636,0.024461
2000,71,0.02111,0.033318,0.026568
2000,72,0.023568,0.037449,0.029695
2000,73,0.025535,0.040118,0.031903
2000,74,0.027957,0.043324,0.034559
2000,75,0.031395,0.047724,0.038293
2000,76,0.033912,0.051752,0.041335
2000,77,0.036978,0.056425,0.044982
2000,78,0.041699,0.062455,0.050113
2000,79,0.045775,0.069513,0.055205
2000,80,0.053991,0.080209,0.064116
2000,81,0.058024,0.085832,0.068509
2000,82,0.065224,0.097059,0.076938
2000,83,0.073005,0.106275,0.084897
2000,84,0.081779,0.118481,0.094459
2000,85,0.091903,0.13142,0.105068
2000,86,0.102398,0.145475,0.11619
2000,87,0.114789,0.160256,0.12874
2000,88,0.12711,0.174946,0.141172
2000,89,0.143318,0.195957,0.158009
2000,90,0.160459,0.212397,0.174241
2000,91,0.178442,0.233144,0.192252
2000,92,0.201878,0.257641,0.215273
2000,93,0.21991,0.284299,0.234526
2000,94,0.243682,0.308466,0.257506
2000,95,0.268924,0.329472,0.281212
2000,96,0.294775,0.364704,0.308215
2000,97,0.319593,0.385806,0.33157
2000,98,0.349967,0.421388,0.362161
2000,99,0.372497,0.445146,0.384296
2000,100,0.411846,0.494297,0.424366
2000,101,0.431001,0.49623,0.440188
2000,102,0.473685,0.550892,0.484025
2000,103,0.497097,0.515059,0.499312
2000,104,0.539199,0.576936,0.543804
2000,105,0.56261,0.600625,0.567254
2000,106,0.618557,0.569978,0.612653
2000,107,0.561403,0.519561,0.555808
2000,108,0.667933,0.601234,0.657884
2000,109,0.484557,0.505665,0.487952
2000,110+,0.487398,0.663717,0.504751
2001,0,0.006229,0.007628,0.006944
2001,1,0.000468,0.000558,0.000514
2001,2,0.000298,0.000383,0.000341
2001,3,0.000226,0.000289,0.000258
2001,4,0.000181,0.000243,0.000213
2001,5,0.00015,0.000192,0.000172
2001,6,0.000146,0.000173,0.00016
2001,7,0.00014,0.000148,0.000144
2001,8,0.000123,0.000161,0.000142
2001,9,0.000135,0.000163,0.00015
2001,10,0.000117,0.00018,0.000149
2001,11,0.00013,0.000185,0.000158
2001,12,0.000147,0.000201,0.000175
2001,13,0.000161,0.000255,0.000209
2001,14,0.000211,0.000322,0.000268
2001,15,0.000251,0.000459,0.000357
2001,16,0.000373,0.000683,0.000533
2001,17,0.000435,0.000921,0.000686
2001,18,0.000419,0.001202,0.000824
2001,19,0.000433,0.00136,0.00091
2001,20,0.000444,0.001346,0.000906
2001,21,0.000478,0.001503,0.001001
2001,22,0.000435,0.001429,0.000942
2001,23,0.000493,0.001391,0.000951
2001,24,0.000481,0.001376,0.000937
2001,25,0.000515,0.00132,0.000924
2001,26,0.00051,0.001395,0.000958
2001,27,0.000553,0.001338,0.00095
2001,28,0.000584,0.001393,0.000992
2001,29,0.000623,0.001378,0.001004
2001,30,0.000654,0.001411,0.001035
2001,31,0.000658,0.001444,0.001054
2001,32,0.00076,0.001448,0.001107
2001,33,0.000821,0.001611,0.001218
2001,34,0.000878,0.001677,0.001278
2001,35,0.00096,0.001856,0.001409
2001,36,0.001061,0.00193,0.001495
2001,37,0.001153,0.002157,0.001653
2001,38,0.001304,0.002306,0.001802
2001,39,0.001411,0.002436,0.001921
2001,40,0.001516,0.002589,0.002049
2001,41,0.001608,0.002825,0.002213
2001,42,0.001725,0.002948,0.002332
2001,43,0.001939,0.003335,0.00263
2001,44,0.002082,0.003576,0.00282
2001,45,0.002247,0.003866,0.003046
2001,46,0.002391,0.004186,0.003277
2001,47,0.002558,0.004599,0.003563
2001,48,0.002699,0.004977,0.003818
2001,49,0.003066,0.005339,0.004181
2001,50,0.00316,0.00559,0.004351
2001,51,0.00341,0.006001,0.00468
2001,52,0.003794,0.006326,0.005033
2001,53,0.004217,0.006803,0.005481
2001,54,0.00444,0.007313,0.005843
2001,55,0.004945,0.008131,0.006496
2001,56,0.005415,0.008769,0.007043
2001,57,0.006088,0.009718,0.007845
2001,58,0.006631,0.010664,0.008577
2001,59,0.007305,0.011511,0.009326
2001,60,0.007825,0.012627,0.010124
2001,61,0.008578,0.013534,0.010946
2001,62,0.009504,0.01487,0.012062
2001,63,0.010494,0.016286,0.013243
2001,64,0.011335,0.017732,0.014354
2001,65,0.012291,0.019366,0.015609
2001,66,0.013472,0.020892,0.016931
2001,67,0.014874,0.023026,0.01865
2001,68,0.01598,0.024911,0.020086
2001,69,0.01765,0.027597,0.022189
2001,70,0.019046,0.029602,0.023822
2001,71,0.02102,0.032465,0.026152
2001,72,0.022681,0.035391,0.028322
2001,73,0.025456,0.039617,0.03167
2001,74,0.027562,0.042519,0.034035
2001,75,0.030193,0.046526,0.037141
2001,76,0.033832,0.051216,0.041102
2001,77,0.036816,0.055781,0.044628
2001,78,0.040449,0.060315,0.048521
2001,79,0.045676,0.067792,0.054515
2001,80,0.051619,0.075681,0.060972
2001,81,0.058651,0.086722,0.069315
2001,82,0.064425,0.094124,0.075416
2001,83,0.072137,0.104603,0.083843
2001,84,0.081588,0.114718,0.093175
2001,85,0.091371,0.128783,0.103992
2001,86,0.101818,0.143022,0.115182
2001,87,0.114932,0.157413,0.128137
2001,88,0.128219,0.172203,0.141302
2001,89,0.143357,0.191798,0.157112
2001,90,0.158807,0.209797,0.172522
2001,91,0.177218,0.231411,0.191058
2001,92,0.195835,0.252088,0.209463
2001,93,0.222535,0.279018,0.235506
2001,94,0.242603,0.305796,0.256272
2001,95,0.271314,0.331919,0.283626
2001,96,0.297305,0.36623,0.310568
2001,97,0.320093,0.37862,0.330763
2001,98,0.348786,0.411067,0.359456
2001,99,0.368139,0.427118,0.377706
2001,100,0.400576,0.462393,0.41007
2001,101,0.442961,0.495541,0.450513
2001,102,0.466218,0.530187,0.47486
2001,103,0.499757,0.560409,0.507392
2001,104,0.528649,0.62221,0.539621
2001,105,0.5889,0.53781,0.582813
2001,106,0.61226,0.698609,0.622672
2001,107,0.60322,0.596936,0.602446
2001,108,0.596952,0.519987,0.586272
2001,109,0.654013,0.606618,0.646505
2001,110+,0.731698,0.891242,0.749359
2002,0,0.006349,0.007754,0.007067
2002,1,0.000426,0.000535,0.000482
2002,2,0.000279,0.000365,0.000323
2002,3,0.000201,0.000275,0.000239
2002,4,0.000171,0.000236,0.000204
2002,5,0.000162,0.000187,0.000175
2002,6,0.000128,0.000163,0.000146
2002,7,0.000123,0.00016,0.000142
2002,8,0.000134,0.000169,0.000152
2002,9,0.000132,0.000159,0.000146
2002,10,0.000125,0.000173,0.000149
2002,11,0.000129,0.000175,0.000153
2002,12,0.000144,0.000223,0.000185
2002,13,0.000185,0.000261,0.000223
2002,14,0.00021,0.000317,0.000265
2002,15,0.000254,0.000434,0.000346
2002,16,0.000385,0.000737,0.000566
2002,17,0.000436,0.000891,0.000671
2002,18,0.000463,0.001192,0.00084
2002,19,0.00045,0.001372,0.000926
2002,20,0.000449,0.001372,0.000923
2002,21,0.000498,0.001443,0.000981
2002,22,0.000468,0.001409,0.000947
2002,23,0.000449,0.001431,0.000949
2002,24,0.00049,0.001416,0.000961
2002,25,0.000493,0.001347,0.000926
2002,26,0.000516,0.001416,0.000971
2002,27,0.000511,0.001341,0.00093
2002,28,0.000573,0.001337,0.000958
2002,29,0.000606,0.001405,0.001008
2002,30,0.000644,0.001442,0.001046
2002,31,0.000672,0.001467,0.001072
2002,32,0.000744,0.001447,0.001097
2002,33,0.000791,0.001591,0.001193
2002,34,0.000866,0.001675,0.001272
2002,35,0.000956,0.001779,0.001368
2002,36,0.001038,0.001886,0.001462
2002,37,0.001135,0.002062,0.001598
2002,38,0.001232,0.002252,0.00174
2002,39,0.001435,0.002405,0.001917
2002,40,0.001503,0.002685,0.002089
2002,41,0.001645,0.002808,0.002223
2002,42,0.001788,0.003051,0.002415
2002,43,0.001986,0.003259,0.002617
2002,44,0.002113,0.003626,0.002862
2002,45,0.002307,0.00385,0.003069
2002,46,0.002389,0.004263,0.003314
2002,47,0.002602,0.004522,0.003549
2002,48,0.002864,0.004966,0.003898
2002,49,0.003046,0.005306,0.004155
2002,50,0.003243,0.005788,0.00449
2002,51,0.003469,0.00608,0.004747
2002,52,0.003675,0.006522,0.005068
2002,53,0.004103,0.006955,0.005497
2002,54,0.004517,0.007465,0.005956
2002,55,0.004855,0.008032,0.006403
2002,56,0.005311,0.008815,0.007015
2002,57,0.005844,0.009381,0.007558
2002,58,0.006509,0.010497,0.008436
2002,59,0.007106,0.011509,0.009225
2002,60,0.007897,0.012635,0.010168
2002,61,0.008413,0.0134,0.010795
2002,62,0.009268,0.01496,0.01198
2002,63,0.01008,0.016036,0.012911
2002,64,0.011215,0.017498,0.014188
2002,65,0.012072,0.018915,0.015289
2002,66,0.013078,0.020353,0.016478
2002,67,0.014588,0.022473,0.01825
2002,68,0.015655,0.024408,0.019691
2002,69,0.017332,0.026661,0.021599
2002,70,0.019193,0.02958,0.023907
2002,71,0.020482,0.03203,0.02568
2002,72,0.022773,0.034466,0.027982
2002,73,0.024606,0.038,0.030511
2002,74,0.027554,0.041992,0.033843
2002,75,0.030511,0.045903,0.037114
2002,76,0.032801,0.049855,0.039993
2002,77,0.036923,0.054962,0.044388
2002,78,0.040246,0.059964,0.048275
2002,79,0.044353,0.065761,0.052943
2002,80,0.051817,0.075508,0.061072
2002,81,0.056681,0.083315,0.066873
2002,82,0.066233,0.094286,0.076706
2002,83,0.071882,0.102082,0.082846
2002,84,0.080833,0.114806,0.092829
2002,85,0.090251,0.127039,0.102826
2002,86,0.101946,0.144042,0.115778
2002,87,0.114089,0.15693,0.127592
2002,88,0.127696,0.174461,0.14179
2002,89,0.143569,0.194463,0.1582
2002,90,0.158633,0.211788,0.173172
2002,91,0.180127,0.230297,0.193103
2002,92,0.198281,0.262433,0.213989
2002,93,0.22308,0.284856,0.237385
2002,94,0.247519,0.315449,0.262351
2002,95,0.269159,0.333659,0.28245
2002,96,0.294673,0.36523,0.308242
2002,97,0.327249,0.392714,0.339152
2002,98,0.356466,0.439172,0.370679
2002,99,0.383393,0.447752,0.393821
2002,100,0.413401,0.46247,0.420935
2002,101,0.441645,0.532898,0.454916
2002,102,0.483587,0.543715,0.491796
2002,103,0.483069,0.526516,0.488545
2002,104,0.559817,0.568913,0.560922
2002,105,0.5896,0.618082,0.59288
2002,106,0.624158,0.628344,0.624647
2002,107,0.563527,0.45827,0.550762
2002,108,0.714033,0.603013,0.699893
2002,109,0.614775,0.850547,0.649293
2002,110+,0.606095,0.523995,0.595607
2003,0,0.006235,0.007822,0.007047
2003,1,0.000415,0.000526,0.000472
2003,2,0.000303,0.00037,0.000337
2003,3,0.000223,0.000293,0.000259
2003,4,0.000176,0.000221,0.000199
2003,5,0.000143,0.000194,0.000169
2003,6,0.000127,0.000173,0.000151
2003,7,0.000134,0.000154,0.000144
2003,8,0.000121,0.000158,0.00014
2003,9,0.00013,0.000138,0.000134
2003,10,0.00014,0.000184,0.000163
2003,11,0.000131,0.000161,0.000146
2003,12,0.000131,0.000216,0.000174
2003,13,0.000163,0.000253,0.000209
2003,14,0.000175,0.000332,0.000255
2003,15,0.000241,0.000424,0.000335
2003,16,0.00035,0.000696,0.000528
2003,17,0.000395,0.000888,0.000649
2003,18,0.000486,0.001183,0.000846
2003,19,0.000459,0.001336,0.000912
2003,20,0.000478,0.001387,0.000947
2003,21,0.000486,0.001415,0.000962
2003,22,0.000506,0.001474,0.000998
2003,23,0.0005,0.001436,0.000975
2003,24,0.000513,0.001411,0.000968
2003,25,0.000497,0.001372,0.00094
2003,26,0.000545,0.001391,0.000971
2003,27,0.000571,0.001362,0.00097
2003,28,0.000555,0.001339,0.00095
2003,29,0.000627,0.00141,0.001022
2003,30,0.000625,0.001403,0.001017
2003,31,0.000682,0.001465,0.001075
2003,32,0.000688,0.001519,0.001105
2003,33,0.000817,0.001561,0.001191
2003,34,0.000852,0.00161,0.001232
2003,35,0.000979,0.001758,0.001369
2003,36,0.001034,0.00188,0.001457
2003,37,0.001138,0.002025,0.001581
2003,38,0.001226,0.002176,0.0017
2003,39,0.001365,0.002364,0.001862
2003,40,0.001519,0.002549,0.00203
2003,41,0.001638,0.002827,0.002228
2003,42,0.001778,0.003013,0.002391
2003,43,0.001911,0.003317,0.002609
2003,44,0.002111,0.003567,0.002832
2003,45,0.002286,0.003831,0.003049
